county_fips,bea_county_name,state_name,total_gdp_thousands,engine_type,engine_label,engine_share,dominant_industry,dominant_industry_share,specialized_industry,specialization_gap,agriculture_share,mining_share,construction_share,manufacturing_share,wholesale_share,retail_share,transportation_share,information_share,finance_real_estate_share,professional_business_share,education_health_share,leisure_hospitality_share,other_services_share,government_share,knowledge_command_share,resource_share,manufacturing_share,trade_logistics_share,education_health_share,leisure_amenity_share,government_share
01045,"Dale, AL",Alabama,1483285.0,government,Government,45.54465257856717,government,45.54465257856717,government,32.38132479589163,2.4971600198208708,0.07409230188399397,2.3584813437741228,22.965647195245687,1.34033580869489,3.567419612549173,1.6285474470516452,0.7031689796633823,9.157309620201108,2.478552671940996,3.9997033611207558,1.250467711869263,2.059482837081208,45.54465257856717,12.339031271805487,2.571252321704865,22.965647195245687,6.536302868295708,3.9997033611207558,1.250467711869263,45.54465257856717
01047,"Dallas, AL",Alabama,988774.0,manufacturing,Manufacturing,33.114442734133384,manufacturing,33.114442734133384,manufacturing,19.18935402866201,2.3731408795134175,0.28783119297230714,3.2364321877395645,33.114442734133384,2.5978636169640383,7.711266679746838,2.0891528296658284,1.7713855744588751,12.756099978357035,3.767493886368371,9.15325443427922,1.7887808538654941,3.294787282028047,13.831370970515,18.29497943918428,2.6609720724857246,33.114442734133384,12.398283126376704,9.15325443427922,1.7887808538654941,13.831370970515
01049,"DeKalb, AL",Alabama,1392282.0,manufacturing,Manufacturing,37.29941204439905,manufacturing,37.29941204439905,manufacturing,23.374323338927674,8.489515773384989,0.2516731524217077,3.28381750248872,37.29941204439905,4.7058713680130895,7.07751734203272,,2.0645961091215717,12.926260628234798,,4.3958766973932,2.326181046655778,2.5738320254086453,9.339128136397655,14.99085673735637,8.741188925806696,37.29941204439905,11.78338871004581,4.3958766973932,2.326181046655778,9.339128136397655
01051,"Elmore, AL",Alabama,902472.0,knowledge_command,Knowledge / command,27.110093166325385,finance_real_estate,19.969816238066112,government,5.728671082663215,0.7890549512893474,0.49674671347144284,5.819903553794466,17.922993732769548,2.2155812036273703,8.677499135707258,1.6267540710404311,1.3813170934943135,19.969816238066112,5.758959834764957,5.2022666631208505,2.817483534115186,4.38650728222039,18.891998865338756,27.110093166325385,1.2858016647607902,17.922993732769548,12.519834410375058,5.2022666631208505,2.817483534115186,18.891998865338756
01053,"Escambia, AL",Alabama,867030.0,knowledge_command,Knowledge / command,23.635052997012792,manufacturing,21.14540442660577,mining,9.174479159099725,3.307382674186591,10.34520143478311,3.5983760654187282,21.14540442660577,2.0249587672860225,7.280947602735777,5.707991649654568,7.466754322226452,14.229496095867503,1.9388025789188377,2.824239069005686,2.09681325905678,2.47338615734173,14.890142209612126,23.635052997012792,13.652584108969702,21.14540442660577,15.013898019676368,2.824239069005686,2.09681325905678,14.890142209612126
01055,"Etowah, AL",Alabama,2079619.0,knowledge_command,Knowledge / command,26.75860337879198,finance_real_estate,18.808493286510654,education_health,5.836725479778293,1.365827105830443,0.1330532179211673,4.3833990745420195,18.340234437173347,3.8532538892941446,8.615424267618252,3.0899409939993814,1.7439252093772946,18.808493286510654,6.206184882904032,12.922607458385407,3.952502838260277,3.0404126909784916,12.28085529128172,26.75860337879198,1.4988803237516102,18.340234437173347,15.558619150911777,12.922607458385407,3.952502838260277,12.28085529128172
01057,"Fayette, AL",Alabama,297912.0,manufacturing,Manufacturing,28.55373398856038,manufacturing,28.55373398856038,manufacturing,14.628645283089007,4.9353500362523155,2.6732726442707913,3.579244877682,28.55373398856038,,7.374660973710358,3.6916941915733505,2.6853567496441904,17.47160235237251,,3.343940492494428,1.279908160799162,2.616544482934558,18.70686645720884,20.1569591020167,7.608622680523107,28.55373398856038,11.066355165283708,3.343940492494428,1.279908160799162,18.70686645720884
01059,"Franklin, AL",Alabama,602887.0,manufacturing,Manufacturing,30.404868574044556,manufacturing,30.404868574044556,manufacturing,16.479779868573182,10.47426798056684,1.022082081716806,2.844811714301353,30.404868574044556,2.2583004775355913,5.24774957827918,,0.5460393075319255,15.420800249466318,5.102780454712077,0.0,1.5238344830789186,2.850285376861667,16.16322793491981,21.06962001171032,11.496350062283646,30.404868574044556,7.506050055814772,0.0,1.5238344830789186,16.16322793491981
01061,"Geneva, AL",Alabama,363500.0,knowledge_command,Knowledge / command,24.60385144429161,finance_real_estate,21.458046767537827,agriculture,16.719290231290458,17.67152682255846,0.0,5.403851444291609,8.241540577716645,9.34305364511692,7.10261348005502,2.4773039889958737,0.5246217331499312,21.458046767537827,2.621182943603851,2.9584594222833562,1.2844566712517194,3.2588720770288857,16.65309491059147,24.60385144429161,17.67152682255846,8.241540577716645,18.92297111416781,2.9584594222833562,1.2844566712517194,16.65309491059147
01063,"Greene, AL",Alabama,204095.0,government,Government,15.399691320218526,government,15.399691320218526,agriculture,4.911209353022649,5.863445944290649,0.0029398074426125087,1.2949851784708102,12.468703299933855,,3.0299615375192923,1.8368896837257158,0.3513069893921948,9.230015433989074,1.189642078443862,2.9804747789019816,,1.7315465836987676,15.399691320218526,10.77096450182513,5.866385751733262,12.468703299933855,4.866851221245009,2.9804747789019816,0.0,15.399691320218526
01065,"Hale, AL",Alabama,201738.0,manufacturing,Manufacturing,24.306278440353328,manufacturing,24.306278440353328,manufacturing,10.381189734881954,10.788745799006632,0.0,2.0700115992029264,24.306278440353328,1.7428545935817743,5.767877147587465,,1.5078963804538559,18.7877345864438,2.319840585313625,5.007980648167425,,3.3246091465167695,20.98315637113484,22.615471552211282,10.788745799006632,24.306278440353328,7.51073174116924,5.007980648167425,0.0,20.98315637113484
01067,"Henry, AL",Alabama,258363.0,manufacturing,Manufacturing,24.25618219327071,manufacturing,24.25618219327071,agriculture,10.996455752449945,11.948692343717946,0.09211845349372783,6.727743523646962,24.25618219327071,4.303634808389746,6.093751814307776,,,18.13843313477549,3.4381858083394294,3.4602477908988516,0.8797699360976611,,13.794157832197335,21.57661894311492,12.040810797211673,24.25618219327071,10.397386622697521,3.4602477908988516,0.8797699360976611,13.794157832197335
01069,"Houston, AL",Alabama,3025914.0,knowledge_command,Knowledge / command,23.427599065935123,finance_real_estate,14.686735974650967,retail,3.1752301516529506,,0.0,6.058632201708311,11.145161428910406,6.456396315295147,9.8791307353745,,3.201214575166379,14.686735974650967,5.539648516117775,9.917135781122663,3.046550562904299,2.390814808352121,12.179857061370548,23.427599065935123,0.0,11.145161428910406,16.335527050669647,9.917135781122663,3.046550562904299,12.179857061370548
01071,"Jackson, AL",Alabama,1221055.0,manufacturing,Manufacturing,32.13417905008374,manufacturing,32.13417905008374,manufacturing,18.209090344612363,3.1575154272330077,0.07280589326443117,2.9115805594342596,32.13417905008374,2.5554131468279477,6.539345074546192,,0.7541838819709187,12.24752365782049,,2.6143785496967786,1.5764236664196125,2.2575559659474798,16.7741829811106,13.00170753979141,3.230321320497439,32.13417905008374,9.09475822137414,2.6143785496967786,1.5764236664196125,16.7741829811106
01073,"Jefferson, AL",Alabama,29015477.0,knowledge_command,Knowledge / command,36.90566589685911,finance_real_estate,18.720250575236104,wholesale,3.0015613731548507,0.022277765759287707,1.0876505666269074,5.454595835181341,7.545848720667249,8.791942314096715,7.552017842064082,2.575828755115761,7.134213233854469,18.720250575236104,11.051202087768539,9.54190068975947,2.6531978088797232,2.492369847995261,12.191641722795046,36.90566589685911,1.109928332386195,7.545848720667249,18.91978891127656,9.54190068975947,2.6531978088797232,12.191641722795046
01075,"Lamar, AL",Alabama,283238.0,manufacturing,Manufacturing,36.46226848092417,manufacturing,36.46226848092417,manufacturing,22.5371797754528,3.909079996328176,4.705936350348471,3.482583551642082,36.46226848092417,,4.70911389008537,6.9782303222025295,0.3936618674047974,16.70785699658944,1.2932586729181819,4.985559847195645,,2.6359457417436927,10.926499975285802,18.39477753691242,8.615016346676647,36.46226848092417,11.6873442122879,4.985559847195645,0.0,10.926499975285802
01077,"Lauderdale, AL",Alabama,1739331.0,knowledge_command,Knowledge / command,26.786333366104554,finance_real_estate,19.8922459267385,government,5.624298034377105,,0.03811810402965278,4.8382395300261996,14.054829126830947,5.949758844061308,10.601432389809645,,1.900328344633655,19.8922459267385,4.9937590947324,7.518005486017325,3.47668155170005,3.4411506493013695,18.787625817052646,26.786333366104554,0.03811810402965278,14.054829126830947,16.551191233870952,7.518005486017325,3.47668155170005,18.787625817052646
01079,"Lawrence, AL",Alabama,551511.0,manufacturing,Manufacturing,36.43771384432949,manufacturing,36.43771384432949,manufacturing,22.512625138858112,7.66893135404371,0.4665364788734948,3.450883119285019,36.43771384432949,,5.481486316682713,1.8021399391852564,0.9852931310526898,15.810020108393125,1.6721334660596072,3.212991218670162,1.9388552540203188,2.9290440263204176,13.192483921444904,18.46744670550542,8.135467832917204,36.43771384432949,7.283626255867969,3.212991218670162,1.9388552540203188,13.192483921444904
01081,"Lee, AL",Alabama,2310987.0,government,Government,28.364806898524307,government,28.364806898524307,government,15.201479115848766,0.08559113487007931,0.19943859485146387,5.365759305439624,15.0215903421352,2.7808464521868794,9.718055532116797,1.6113894193260283,1.8193092388663374,17.96483493849165,4.9866572161591565,5.188692104282715,3.7204449873582153,2.2980224466861996,28.364806898524307,24.770801393517143,0.28502972972154317,15.0215903421352,14.110291403629704,5.188692104282715,3.7204449873582153,28.364806898524307
01083,"Limestone, AL",Alabama,1882964.0,manufacturing,Manufacturing,28.085667065328916,manufacturing,28.085667065328916,manufacturing,14.160578359857542,1.6535101042823974,0.0,3.376538266265314,28.085667065328916,1.8940882565997013,5.107054622393205,0.7827552730694798,1.0103751319727834,11.64515094287517,,2.1599988103861785,1.7691788053303195,1.8189938841103708,18.1437881977563,12.655526074847952,1.6535101042823974,28.085667065328916,7.783898152062386,2.1599988103861785,1.7691788053303195,18.1437881977563
01085,"Lowndes, AL",Alabama,274911.0,manufacturing,Manufacturing,31.17954538014121,manufacturing,31.17954538014121,construction,17.63543524461,9.438327313203182,1.316426043337662,22.231922331227196,31.17954538014121,,3.8055952653767946,2.2076235581697348,,10.732200603104278,1.219667456013037,2.2687342449010774,0.1938809287369367,1.896250059110039,10.582333918977413,11.951868059117315,10.754753356540844,31.17954538014121,6.013218823546529,2.2687342449010774,0.1938809287369367,10.582333918977413
01087,"Macon, AL",Alabama,323277.0,government,Government,59.62750211119256,government,59.62750211119256,government,46.46417432851702,0.8995381669589856,0.4333744745218497,2.626849420156708,0.9898631823482649,1.2159850530659466,4.4964535058169925,0.6969255468220752,0.6520723713719194,14.302285655954492,1.4080803768904067,3.109098389307003,5.585303006400085,3.9523380877699315,59.62750211119256,16.362438404216817,1.3329126414808352,0.9898631823482649,6.409364105705014,3.109098389307003,5.585303006400085,59.62750211119256
01089,"Madison, AL",Alabama,11305535.0,knowledge_command,Knowledge / command,31.36119608669559,government,22.450764161094543,government,9.287436378419002,,0.060766695251485224,3.2769877763414113,21.118089502177472,4.657161293118813,6.613415464195192,,2.1176972164519414,12.099834284710985,17.14366458553266,4.764869597060201,2.463501284990051,2.2544974651796665,22.450764161094543,31.36119608669559,0.060766695251485224,21.118089502177472,11.270576757314005,4.764869597060201,2.463501284990051,22.450764161094543
01091,"Marengo, AL",Alabama,485958.0,manufacturing,Manufacturing,34.504216413764155,manufacturing,34.504216413764155,manufacturing,20.57912770829278,5.493067302112528,0.0,2.5146206050728663,34.504216413764155,3.302754559035966,6.541100259693225,4.221352462558492,1.5390218907806847,15.070232406915823,2.043798023697521,3.101296819889785,1.8896694776091763,2.5707982994415155,15.443515694771975,18.65305232139403,5.493067302112528,34.504216413764155,14.065207281287684,3.101296819889785,1.8896694776091763,15.443515694771975
01093,"Marion, AL",Alabama,604800.0,manufacturing,Manufacturing,38.82308201058201,manufacturing,38.82308201058201,manufacturing,24.89799330511064,,0.42162698412698413,2.265542328042328,38.82308201058201,3.8252314814814814,6.061177248677248,,1.0163690476190474,15.956349206349207,2.517691798941799,6.914021164021164,1.7114748677248677,2.4725529100529102,11.79943783068783,19.49041005291005,0.42162698412698413,38.82308201058201,9.88640873015873,6.914021164021164,1.7114748677248677,11.79943783068783
01095,"Marshall, AL",Alabama,1990736.0,manufacturing,Manufacturing,27.797156428577168,manufacturing,27.797156428577168,manufacturing,13.872067723105793,4.052923139984408,0.29195232316088116,3.823711431350013,27.797156428577168,7.377723615788331,10.333615306097846,2.9136460083104945,4.0227835333263675,14.65478094533881,3.1203534773068853,3.3356005015230545,2.1915010327838544,2.7382334975607012,12.512106075340979,21.797917955972064,4.344875463145289,27.797156428577168,20.62498493019667,3.3356005015230545,2.1915010327838544,12.512106075340979
01097,"Mobile, AL",Alabama,11285931.0,knowledge_command,Knowledge / command,28.927121741219224,finance_real_estate,17.61492250838677,construction,1.8399956457333753,,1.4582492131132114,6.436482732350569,13.742596866842444,6.248452165798284,8.25249596156489,,2.6681095250360825,17.61492250838677,8.64408970779637,7.6951028674550646,2.6475175153915083,3.0421593043586745,13.451969536230552,28.927121741219224,1.4582492131132114,13.742596866842444,14.500948127363174,7.6951028674550646,2.6475175153915083,13.451969536230552
01099,"Monroe, AL",Alabama,640575.0,manufacturing,Manufacturing,43.06661983374312,manufacturing,43.06661983374312,manufacturing,29.141531128271744,3.119228817858955,2.4129883307965496,1.098075947391016,43.06661983374312,3.3725949342387698,4.92807243492175,8.652850954220817,1.6853608086484797,10.860398860398861,1.6514849939507474,2.5751863560082735,1.3667408187956134,1.9616750575654687,10.64137688795223,14.197244662998088,5.532217148655505,43.06661983374312,16.95351832338134,2.5751863560082735,1.3667408187956134,10.64137688795223
01101,"Montgomery, AL",Alabama,8645465.0,knowledge_command,Knowledge / command,31.077113839452245,government,26.227692784598634,government,13.064365001923093,0.26612796419857115,0.07460558801637622,3.556963101464178,8.586131573027014,6.205392075498542,6.996222875229961,2.778693800738306,4.9452863437652,17.443677118581824,8.688150377105222,8.324514644382921,2.6132660302250947,2.7589724786347523,26.227692784598634,31.077113839452245,0.3407335522149474,8.586131573027014,15.98030875146681,8.324514644382921,2.6132660302250947,26.227692784598634
01103,"Morgan, AL",Alabama,3230321.0,manufacturing,Manufacturing,35.12963572350859,manufacturing,35.12963572350859,manufacturing,21.204547018037218,,0.23081297493345088,7.708336106535542,35.12963572350859,4.278522165444239,7.533307061434452,,1.455520983827923,13.906605566443705,4.937156400246291,4.690338823912546,2.455050132788661,2.4383025711686237,11.110505736117245,20.29928295051792,0.23081297493345088,35.12963572350859,11.811829226878691,4.690338823912546,2.455050132788661,11.110505736117245
01105,"Perry, AL",Alabama,139296.0,government,Government,20.414800137835975,government,20.414800137835975,government,7.251472355160434,,2.0388237996783825,2.3805421548357453,0.0,,5.165259591086607,0.8327590167700436,,19.05582356995176,0.9002412129565815,11.77707902595911,,,20.414800137835975,19.956064782908342,2.0388237996783825,0.0,5.99801860785665,11.77707902595911,0.0,20.414800137835975
01107,"Pickens, AL",Alabama,277283.0,knowledge_command,Knowledge / command,21.68434415380676,finance_real_estate,20.794639411720155,agriculture,16.143654610139947,17.095891201407948,0.9041304371346242,2.2197538255140055,14.346353725255426,3.6006534839856754,6.363534728057616,,0.8897047420866047,20.794639411720155,,8.328314393597877,1.035404262071602,3.821005975844174,16.418604818903432,21.68434415380676,18.000021638542574,14.346353725255426,9.964188212043291,8.328314393597877,1.035404262071602,16.418604818903432
01109,"Pike, AL",Alabama,666221.0,trade_logistics,Trade / logistics,19.179371409787443,government,16.918409957056294,transportation,6.418779271800936,,0.0,4.712100038875989,14.981064841846775,,9.849884647887112,9.32948676190033,1.4971008118927502,14.89986055678221,2.7642478997209636,5.760851128979723,2.9000887093021683,2.3621290832921806,16.918409957056294,19.161209268395925,0.0,14.981064841846775,19.179371409787443,5.760851128979723,2.9000887093021683,16.918409957056294
01111,"Randolph, AL",Alabama,317265.0,manufacturing,Manufacturing,26.373536318219788,manufacturing,26.373536318219788,manufacturing,12.448447612748414,6.2679463539942954,0.10779632168691788,3.158243109072857,26.373536318219788,,7.141033520873717,3.2972436291428298,2.014089168360834,20.296597481600553,1.4098624178525838,3.8179439900398724,1.8813925267520841,3.783903046349266,17.581201834428633,23.72054906781397,6.375742675681213,26.373536318219788,10.438277150016546,3.8179439900398724,1.8813925267520841,17.581201834428633
01113,"Russell, AL",Alabama,878335.0,manufacturing,Manufacturing,34.03860713736786,manufacturing,34.03860713736786,manufacturing,20.113518431896487,2.355251697814615,0.21392748780362847,6.7526627084199085,34.03860713736786,2.7598809110419142,7.439644327050613,1.5507750459676548,1.4812116106041544,15.455606346098014,2.2031457245811676,4.891527720061252,2.514302629406775,3.080942920411916,13.205667541427815,19.139963681283334,2.5691791856182435,34.03860713736786,11.750300284060181,4.891527720061252,2.514302629406775,13.205667541427815
01115,"St. Clair, AL",Alabama,954154.0,trade_logistics,Trade / logistics,28.15782357984141,finance_real_estate,18.01145307780505,wholesale,11.881189895631685,2.3256203925152543,0.05355529610524088,7.510946870211726,14.158720709654835,17.67157083657355,8.352739704492148,2.1335130387757113,1.9607945887141907,18.01145307780505,3.8693963448248394,4.01119735388627,,3.60497362061051,13.094322300173767,23.84164401134408,2.3791756886204953,14.158720709654835,28.15782357984141,4.01119735388627,0.0,13.094322300173767
