county_fips,bea_county_name,state_name,total_gdp_thousands,engine_type,engine_label,engine_share,dominant_industry,dominant_industry_share,specialized_industry,specialization_gap,agriculture_share,mining_share,construction_share,manufacturing_share,wholesale_share,retail_share,transportation_share,information_share,finance_real_estate_share,professional_business_share,education_health_share,leisure_hospitality_share,other_services_share,government_share,knowledge_command_share,resource_share,manufacturing_share,trade_logistics_share,education_health_share,leisure_amenity_share,government_share
01021,"Chilton, AL",Alabama,1655036.0,knowledge_command,Knowledge / command,31.82299357838742,finance_real_estate,25.05510454153263,manufacturing,9.731254305797307,0.8156922266343452,0.029969136623010012,6.8361654973064025,19.563743628537384,4.653373098832896,10.139477328589832,2.2381990482382257,4.449691728759979,25.05510454153263,2.318197308094809,4.346068605154208,2.7442907586300236,3.743181417201801,11.121087396286244,31.82299357838742,0.8456613632573552,19.563743628537384,17.031049475660954,4.346068605154208,2.7442907586300236,11.121087396286244
01023,"Choctaw, AL",Alabama,727585.0,knowledge_command,Knowledge / command,18.79271837654707,finance_real_estate,10.343121422239326,agriculture,4.5207961887175685,5.441288646687329,0.7889112612272107,,0.0,0.9741817107279562,4.7480363119085744,3.443171588199317,0.4317021378945416,10.343121422239326,8.017894816413202,4.443467086319811,1.0453761416191922,1.8120219630696068,5.333260031473986,18.79271837654707,6.230199907914539,0.0,9.165389610835847,4.443467086319811,1.0453761416191922,5.333260031473986
01025,"Clarke, AL",Alabama,1129866.0,manufacturing,Manufacturing,33.162428110944134,manufacturing,33.162428110944134,manufacturing,23.329938788204057,3.3189776486769227,0.8626686704441058,2.1707883943759705,33.162428110944134,4.368836658506408,9.980918091171874,2.9803534224412456,0.4624442190489846,14.311254608953627,2.4170122828724825,5.097330125873334,2.745723829197445,2.4907378397084257,13.937316460536028,17.190711110875093,4.181646319121029,33.162428110944134,17.33010817211953,5.097330125873334,2.745723829197445,13.937316460536028
01027,"Clay, AL",Alabama,576731.0,manufacturing,Manufacturing,44.551619385814185,manufacturing,44.551619385814185,manufacturing,34.719130063074104,8.37461485510576,0.0,2.9616927128938797,44.551619385814185,2.3884618652369993,4.365119960605551,,,,1.3540107953274576,3.0251538412188697,1.4861347838073555,2.2813061895407043,12.973292574874595,1.3540107953274576,8.37461485510576,44.551619385814185,6.75358182584255,3.0251538412188697,1.4861347838073555,12.973292574874595
01029,"Cleburne, AL",Alabama,463647.0,resource,Resource extraction,17.632811168841815,agriculture,17.531225264047865,agriculture,16.610732806078104,17.531225264047865,0.10158590479394883,12.86474408332201,15.607132150105576,,10.67299044316042,,0.9986045418173739,14.741602986755009,1.6984904463956414,1.3227735755865992,1.5181808574195454,3.7321496742133564,16.020808934383272,17.438697974968022,17.632811168841815,15.607132150105576,10.67299044316042,1.3227735755865992,1.5181808574195454,16.020808934383272
01031,"Coffee, AL",Alabama,2323016.0,knowledge_command,Knowledge / command,30.57383160512024,finance_real_estate,18.44993749504954,manufacturing,7.434417147124961,5.868061175644076,0.0,2.7783708764812642,17.266906469865038,5.156055748216973,8.939499340512507,1.7670562751182082,0.860347066055507,18.44993749504954,11.263547044015194,7.561334058826972,3.98839267572845,3.077378718011413,12.677269549585537,30.57383160512024,5.868061175644076,17.266906469865038,15.862611363847687,7.561334058826972,3.98839267572845,12.677269549585537
01033,"Colbert, AL",Alabama,3558557.0,manufacturing,Manufacturing,33.313756109569134,manufacturing,33.313756109569134,manufacturing,23.481266786829057,0.1188122039354716,0.5101506031798845,5.570769275298948,33.313756109569134,3.832339906315959,8.9064190906595,,0.9562302922223811,12.482475340425909,,4.586999730508743,2.537320604953075,2.4701023476650787,17.09476622125204,13.43870563264829,0.6289628071153561,33.313756109569134,12.73875899697546,4.586999730508743,2.537320604953075,17.09476622125204
01035,"Conecuh, AL",Alabama,507245.0,trade_logistics,Trade / logistics,24.594821043085688,mining,13.7259115417599,mining,12.346131964216536,8.76598093623397,13.7259115417599,2.7785389703200623,10.971818352078385,6.991098975840078,7.1610365799564315,10.44268548728918,0.5123756764482646,11.228301905390886,3.495943774704531,6.516969117487605,2.392926495086201,1.9412709834498123,12.754980334946623,15.236621356543683,22.49189247799387,10.971818352078385,24.594821043085688,6.516969117487605,2.392926495086201,12.754980334946623
01037,"Coosa, AL",Alabama,252383.0,manufacturing,Manufacturing,26.989931968476483,manufacturing,26.989931968476483,manufacturing,17.157442645736406,,0.0,6.68151182924365,26.989931968476483,3.071126026713368,3.9638168973346066,,,,2.8080338216123906,3.0806353835242466,2.7664303855647963,3.6175178201384406,11.928299449645975,2.8080338216123906,0.0,26.989931968476483,7.034942924047975,3.0806353835242466,2.7664303855647963,11.928299449645975
01039,"Covington, AL",Alabama,1662386.0,knowledge_command,Knowledge / command,21.415603836894682,finance_real_estate,16.116293087165076,agriculture,4.069564003044709,4.990056461014469,0.16157498920226712,4.064158384394479,12.730256390513395,6.77863023389273,10.194202790446983,1.8585936118326307,0.9202435535429196,16.116293087165076,4.379067196186686,7.728048720333304,2.622134690739696,3.0127178645633443,11.60181810963278,21.415603836894682,5.151631450216737,12.730256390513395,18.831426636172345,7.728048720333304,2.622134690739696,11.60181810963278
01041,"Crenshaw, AL",Alabama,606446.0,manufacturing,Manufacturing,23.94491842637267,manufacturing,23.94491842637267,agriculture,20.47712579658217,21.39761825455193,0.07535708043255294,3.399972957196519,23.94491842637267,6.048683642072007,4.009590301527259,,0.8107894190084526,13.25625035040218,3.704369391503943,4.809496641085934,,3.163348426735439,9.89585222756849,17.771409160914576,21.472975334984483,23.94491842637267,10.058273943599266,4.809496641085934,0.0,9.89585222756849
01043,"Cullman, AL",Alabama,4284754.0,manufacturing,Manufacturing,22.044112684182103,manufacturing,22.044112684182103,manufacturing,12.211623361442026,5.68623076143928,0.01899759006001278,5.115602902757078,22.044112684182103,5.1675778819507485,9.98026957907035,5.411209138260913,1.3056992303408783,15.273712329809367,4.712499247331352,8.189828400883691,3.608188474764246,2.8953820919474023,10.149987607223192,21.291910807481596,5.705228351499293,22.044112684182103,20.559056599282012,8.189828400883691,3.608188474764246,10.149987607223192
01045,"Dale, AL",Alabama,3915372.0,government,Government,46.52921867960439,government,46.52921867960439,government,35.278141686772145,2.8754611311517784,0.0075088650580328,2.319779576500011,18.048757563776828,0.3576927045501679,3.222503506691063,4.022963846091764,0.47821765083879647,8.187421271848498,5.31083636497375,5.542002139260331,1.5101502488141612,1.2621278386830166,46.52921867960439,13.976475287661046,2.882969996209811,18.048757563776828,7.603160057332994,5.542002139260331,1.5101502488141612,46.52921867960439
01047,"Dallas, AL",Alabama,1724275.0,manufacturing,Manufacturing,32.02273419263169,manufacturing,32.02273419263169,manufacturing,22.19024486989161,3.207550999695524,0.14226269011613576,3.774745907700338,32.02273419263169,2.2720853692131477,7.102927317278277,1.7384117962621972,1.2304301808006262,16.73799132968929,3.866610604456946,7.471893984428238,2.02073335169854,3.697902016789665,12.895970770323759,21.835032114946863,3.34981368981166,32.02273419263169,11.11342448275362,7.471893984428238,2.02073335169854,12.895970770323759
01049,"DeKalb, AL",Alabama,3060598.0,manufacturing,Manufacturing,28.18488413048692,manufacturing,28.18488413048692,manufacturing,18.352394807746844,9.144258736364593,0.06649027412290016,4.008922439340286,28.18488413048692,4.215320012624984,8.248714793644902,,1.9007396593737564,,4.070675077223471,5.300892178587322,3.097825980412978,2.5184620783258693,12.306026469337038,5.971414736597227,9.210749010487493,28.18488413048692,12.464034806269886,5.300892178587322,3.097825980412978,12.306026469337038
01051,"Elmore, AL",Alabama,3118265.0,knowledge_command,Knowledge / command,31.730208946321113,finance_real_estate,23.216692615925844,construction,5.858084963971397,0.3165542376930761,0.1527451964473834,10.313684051868586,12.805775006293562,1.6729816099657981,11.24849876453733,0.874428568450725,1.4989745900364466,23.216692615925844,7.014541740358822,5.167970008963318,5.383570671511241,3.458429607490063,14.771034533626873,31.730208946321113,0.4692994341404595,12.805775006293562,13.795908942953854,5.167970008963318,5.383570671511241,14.771034533626873
01053,"Escambia, AL",Alabama,1686284.0,government,Government,23.479615533326534,government,23.479615533326534,government,12.22853854049429,1.1177832441036029,2.6636675672662493,3.0419549731836395,20.984187716897036,3.1587798970991834,9.020366676075916,2.1979690253836246,0.6376743182049999,15.725642892893488,4.052876028000028,6.636604510272291,3.053281653624182,2.098045169141141,23.479615533326534,20.416193239098515,3.781450811369852,20.984187716897036,14.377115598558724,6.636604510272291,3.053281653624182,23.479615533326534
01055,"Etowah, AL",Alabama,4025620.0,knowledge_command,Knowledge / command,26.12037400450117,finance_real_estate,18.89701462135025,education_health,6.352344514997704,1.1129714180672792,0.08219851848907746,4.251767429613327,12.467197599375996,4.825020742146551,11.336738191881002,2.9926570317118855,0.8678414753503808,18.89701462135025,6.355517907800537,15.036093819088736,4.900686105494309,4.020101251484244,12.356655620749102,26.12037400450117,1.1951699365563566,12.467197599375996,19.15441596573944,15.036093819088736,4.900686105494309,12.356655620749102
01057,"Fayette, AL",Alabama,480172.0,government,Government,20.352290429262847,government,20.352290429262847,manufacturing,9.880030357707763,4.361770365618987,2.279183292653466,3.002049265679798,19.71251968044784,,10.602034271052872,2.633014836350308,1.1856168206392708,,3.366293744741468,5.023408278700132,2.553043492748432,4.3971743458594,20.352290429262847,4.551910565380739,6.640953658272453,19.71251968044784,13.23504910740318,5.023408278700132,2.553043492748432,20.352290429262847
01059,"Franklin, AL",Alabama,1336719.0,manufacturing,Manufacturing,35.54995477733166,manufacturing,35.54995477733166,manufacturing,25.717465454591586,5.719975552079382,0.5369864571387105,2.925670989938798,35.54995477733166,,6.806441742804584,,0.4508052926606115,15.387602031541409,2.5715202671616098,5.00284652196909,3.143891872562595,2.893876723529777,14.021570726532653,18.40992759136363,6.256962009218093,35.54995477733166,6.806441742804584,5.00284652196909,3.143891872562595,14.021570726532653
01061,"Geneva, AL",Alabama,827451.0,knowledge_command,Knowledge / command,24.992295616296314,finance_real_estate,21.380963948318392,agriculture,14.33793372074052,15.25842617871028,0.14659478325604777,4.154807958416873,6.378021175876275,17.016355047005803,5.668009344359968,,,21.380963948318392,3.6113316679779226,3.0688222021606113,1.8958222299568193,,14.795438038022796,24.992295616296314,15.405020961966327,6.378021175876275,22.68436439136577,3.0688222021606113,1.8958222299568193,14.795438038022796
01063,"Greene, AL",Alabama,283285.0,manufacturing,Manufacturing,22.285331027057556,manufacturing,22.285331027057556,manufacturing,12.452841704317478,,0.0,4.912367403851245,22.285331027057556,,4.604903189367597,,,,,1.535909066840814,4.441110542386642,3.276205941013467,14.561660518559046,0.0,0.0,22.285331027057556,4.604903189367597,1.535909066840814,4.441110542386642,14.561660518559046
01065,"Hale, AL",Alabama,385503.0,government,Government,19.47637242771133,government,19.47637242771133,agriculture,15.416345387650118,16.33683784561988,0.0,5.77090191256618,11.984861337006457,1.6988194644399652,5.916166670557687,2.0098416873539247,0.8591372829783426,,2.710225341955834,4.29309240135615,,4.2412121306448975,19.47637242771133,3.5693626249341768,16.33683784561988,11.984861337006457,9.624827822351577,4.29309240135615,0.0,19.47637242771133
01067,"Henry, AL",Alabama,681050.0,knowledge_command,Knowledge / command,32.587181557888556,finance_real_estate,18.1136480434623,agriculture,15.066292653255552,15.986785111225313,0.0,4.330812715659643,12.687467880478673,2.8974377798986857,4.494383672270758,6.5805741135012115,0.5949636590558696,18.1136480434623,13.878569855370385,3.995448204977608,2.023199471404449,2.822700242272961,10.80214374862345,32.587181557888556,15.986785111225313,12.687467880478673,13.972395565670656,3.995448204977608,2.023199471404449,10.80214374862345
01069,"Houston, AL",Alabama,8043315.0,trade_logistics,Trade / logistics,29.100588501134176,wholesale,18.330153674200254,wholesale,12.506246776486748,0.3152680207103663,0.018860382814797134,3.2181880232217686,6.282994014283911,18.330153674200254,10.77043482693392,,1.7018231910599049,,5.512689730540207,9.986355128451391,4.511013182997309,2.4124257224788535,11.351637975138361,7.214512921600112,0.33412840352516343,6.282994014283911,29.100588501134176,9.986355128451391,4.511013182997309,11.351637975138361
01071,"Jackson, AL",Alabama,2144025.0,manufacturing,Manufacturing,28.928813796480917,manufacturing,28.928813796480917,manufacturing,19.09632447374084,4.757174006832942,0.03456116416552978,4.184279567635638,28.928813796480917,3.3788785112113895,9.822226886346941,,2.3491796970650998,,3.148144261377549,3.8755611525052176,2.4486654773148637,2.8823824349063094,14.239199636198272,5.497323958442649,4.791735170998472,28.928813796480917,13.201105397558331,3.8755611525052176,2.4486654773148637,14.239199636198272
01073,"Jefferson, AL",Alabama,65539202.0,knowledge_command,Knowledge / command,36.61325171459976,finance_real_estate,21.30751759839859,education_health,3.7769852651214517,0.004162394287315247,1.4491403175766466,4.771673905947161,6.638255986089058,8.067112260536831,5.756861366728267,3.487440997526946,3.079378354347372,21.30751759839859,12.226355761853798,12.460734569212484,3.3455213568209143,2.3746489925220637,12.297485709392678,36.61325171459976,1.4533027118639619,6.638255986089058,17.311414624792043,12.460734569212484,3.3455213568209143,12.297485709392678
01075,"Lamar, AL",Alabama,473505.0,manufacturing,Manufacturing,31.749611936515983,manufacturing,31.749611936515983,manufacturing,21.917122613775906,2.382868185130041,0.36050305698989454,1.3896368570553637,31.749611936515983,,7.700869051013188,5.8037401928173935,0.5547987877635928,,11.995227083135342,3.9836960538959465,,2.572728904657818,11.253101867984498,12.550025870898935,2.7433712421199354,31.749611936515983,13.504609243830583,3.9836960538959465,0.0,11.253101867984498
01077,"Lauderdale, AL",Alabama,3928523.0,trade_logistics,Trade / logistics,15.788630994396623,government,14.095959219279102,retail,4.527639580291828,0.620996746105343,0.013363801102857231,6.606045070882874,8.672699638006447,4.9498501090613445,10.838780885335279,,2.4138079374869386,,5.665335292678699,12.128705877501545,5.621222021609648,3.402932857972322,14.095959219279102,8.079143230165638,0.6343605472082001,8.672699638006447,15.788630994396623,12.128705877501545,5.621222021609648,14.095959219279102
01079,"Lawrence, AL",Alabama,864542.0,knowledge_command,Knowledge / command,40.508269118215196,finance_real_estate,31.012836854658303,finance_real_estate,9.57262860572347,1.8590189950285816,0.015036863449086337,7.33382530866054,9.187176562850619,2.418158978973838,8.712705686941757,1.0755984093311834,0.6708754461900058,31.012836854658303,8.824556817366885,4.09789229441716,2.506645136962692,3.9519190507806448,16.088287208718604,40.508269118215196,1.8740558584776679,9.187176562850619,12.206463075246779,4.09789229441716,2.506645136962692,16.088287208718604
01081,"Lee, AL",Alabama,9274891.0,knowledge_command,Knowledge / command,27.724131744513222,government,22.82992867517257,government,11.578851682340327,0.45511046976185493,0.0671274735196349,5.813814954806476,11.266924861974118,2.6680097911662792,8.022800483585197,2.8772305787744568,2.2478862554826793,18.614946526056208,6.8612989629743355,4.431890358603676,5.085504508893958,2.6669855203689186,22.82992867517257,27.724131744513222,0.5222379432814899,11.266924861974118,13.568040853525932,4.431890358603676,5.085504508893958,22.82992867517257
01083,"Limestone, AL",Alabama,6970887.0,manufacturing,Manufacturing,19.65405550254939,manufacturing,19.65405550254939,manufacturing,9.821566179809313,0.3827920320613431,0.03308043868735787,5.695587950285237,19.65405550254939,,6.860748137216971,2.7552447773145654,0.7828272069250297,,3.1638584874493016,2.440894537524421,2.0518766119720486,2.2337042617388576,14.327817966350622,3.9466856943743314,0.415872470748701,19.65405550254939,9.615992914531537,2.440894537524421,2.0518766119720486,14.327817966350622
01085,"Lowndes, AL",Alabama,537792.0,manufacturing,Manufacturing,42.650132393192905,manufacturing,42.650132393192905,manufacturing,32.81764307045283,14.278010829465668,0.6231033559443055,2.6052823396406044,42.650132393192905,,4.157369391883851,,,,1.1519323455908603,1.8235674759014637,0.5481673211948114,,9.135502201594669,1.1519323455908603,14.901114185409973,42.650132393192905,4.157369391883851,1.8235674759014637,0.5481673211948114,9.135502201594669
01087,"Macon, AL",Alabama,764900.0,government,Government,45.31206693685449,government,45.31206693685449,government,34.060989944022246,,0.05477840240554321,2.2059092691855144,0.0,,4.927964439796051,,,16.326317165642568,3.999215583736436,2.2694469865341875,3.484638514838541,,45.31206693685449,20.325532749379004,0.05477840240554321,0.0,4.927964439796051,2.2694469865341875,3.484638514838541,45.31206693685449
01089,"Madison, AL",Alabama,38958201.0,knowledge_command,Knowledge / command,41.65335560540899,professional_business,25.524571835337056,professional_business,12.516508797068898,0.018643057978986247,0.0367932800593128,3.755507088225147,12.122592621769163,3.6614113675320894,5.960888697093585,0.9817085753010001,2.131476758898595,13.997307011173335,25.524571835337056,5.857714015079906,2.8163954490609053,1.6159550077787217,21.50388823138933,41.65335560540899,0.055436338038299046,12.122592621769163,10.604008639926676,5.857714015079906,2.8163954490609053,21.50388823138933
01091,"Marengo, AL",Alabama,1107992.0,manufacturing,Manufacturing,29.683156557087052,manufacturing,29.683156557087052,manufacturing,19.850667234346975,5.219442017631897,0.0,5.4522956844453745,29.683156557087052,,7.188409302594242,4.805630365562206,1.2186008563238724,,7.068823601614452,3.0972245286969584,2.1466761492862765,1.9756460335453685,12.619224687542872,8.287424457938323,5.219442017631897,29.683156557087052,11.994039668156448,3.0972245286969584,2.1466761492862765,12.619224687542872
01093,"Marion, AL",Alabama,1328464.0,manufacturing,Manufacturing,33.3123818184008,manufacturing,33.3123818184008,manufacturing,23.479892495660724,5.469850895470257,0.17004600802129377,1.70798757060786,33.3123818184008,,7.638746702959207,3.7340868853051346,0.7788694311626058,17.331971359404548,1.364357634079659,6.304800130075034,,2.2744312228257595,12.777162196341038,19.475198424646813,5.639896903491551,33.3123818184008,11.372833588264342,6.304800130075034,0.0,12.777162196341038
01095,"Marshall, AL",Alabama,5278383.0,manufacturing,Manufacturing,27.564237002127356,manufacturing,27.564237002127356,manufacturing,17.73174767938728,2.0500596489493086,0.0368105156446586,4.044894051833677,27.564237002127356,6.36086847051455,10.735579437869514,2.920098825719922,1.8004945832843127,15.04741130001366,5.802572492371243,4.5441378543391036,3.2438722237473105,2.523405368651725,12.659767205221751,22.650478375669216,2.086870164593967,27.564237002127356,20.016546734103986,4.5441378543391036,3.2438722237473105,12.659767205221751
01097,"Mobile, AL",Alabama,30122670.0,knowledge_command,Knowledge / command,26.265732752109955,manufacturing,21.684346042366098,manufacturing,11.85185671962602,0.24272748730441226,0.30635066546225814,6.833723570984909,21.684346042366098,5.194811748095372,7.114790953126001,4.270066365298959,1.5712020216003426,16.305423788794286,8.389106941715326,7.992219813183891,2.9537853052202876,2.6328210613468195,11.63339106393955,26.265732752109955,0.5490781527666704,21.684346042366098,16.57966906652033,7.992219813183891,2.9537853052202876,11.63339106393955
01099,"Monroe, AL",Alabama,848061.0,trade_logistics,Trade / logistics,23.298677807374705,manufacturing,21.26592308807975,manufacturing,11.433433765339672,5.427439771431536,0.695704672187496,2.8779769379796973,21.26592308807975,7.795665641976226,7.263746357868126,8.239265807530355,2.239461548166936,13.822354759858078,4.042044145409351,3.448926433357978,2.257148955086957,3.283372304586581,13.152709533866078,20.103860453434365,6.123144443619032,21.26592308807975,23.298677807374705,3.448926433357978,2.257148955086957,13.152709533866078
01101,"Montgomery, AL",Alabama,19858873.0,knowledge_command,Knowledge / command,29.49097363178666,government,25.279818245476466,government,14.028741252644222,0.3323501791869055,0.011778110469813668,3.9177852640479647,11.439778078040984,5.548522315440559,5.78333926602985,2.61453910299945,3.3821204254642243,16.719810837201084,9.389042369121348,8.826709350525581,3.8347241557967564,2.5165577120111497,25.279818245476466,29.49097363178666,0.34412828965671916,11.439778078040984,13.94640068446986,8.826709350525581,3.8347241557967564,25.279818245476466
01103,"Morgan, AL",Alabama,8388858.0,manufacturing,Manufacturing,32.65172685006708,manufacturing,32.65172685006708,manufacturing,22.819237527327,0.27763016134019675,0.7861975968600255,5.471853260598761,32.65172685006708,5.706938894424009,8.519109514072118,2.797436790561957,0.8913608979911212,13.522329261026947,7.009058920773245,3.866449998319199,2.720465646217876,2.3469463900807477,9.175766236596209,21.422749079791313,1.0638277582002222,32.65172685006708,17.023485199058083,3.866449998319199,2.720465646217876,9.175766236596209
01105,"Perry, AL",Alabama,259965.0,knowledge_command,Knowledge / command,24.232108168407283,finance_real_estate,19.546092743253897,manufacturing,7.153643425899162,,0.0,2.3114650049045062,16.98613274863924,,4.284422903083107,,0.06000807801050141,19.546092743253897,4.626007347142885,12.000846267766816,2.2779989613986498,2.41417113842248,16.09101225164926,24.232108168407283,0.0,16.98613274863924,4.284422903083107,12.000846267766816,2.2779989613986498,16.09101225164926
01107,"Pickens, AL",Alabama,568767.0,government,Government,22.551238028929248,government,22.551238028929248,agriculture,11.876487676250404,12.796980134220165,0.3431985329669267,7.577268020120717,17.59982558763079,,7.0028676065946165,1.624918463975582,2.3735554277938067,,2.030532713747457,5.42805753498357,1.162866340698388,3.031997285355866,22.551238028929248,4.404088141541264,13.140178667187092,17.59982558763079,8.627786070570199,5.42805753498357,1.162866340698388,22.551238028929248
01109,"Pike, AL",Alabama,2066542.0,manufacturing,Manufacturing,27.402249748613865,manufacturing,27.402249748613865,manufacturing,17.56976042587379,3.536777863696939,0.00043551014206340836,2.076512357358331,27.402249748613865,,6.9534517082159475,8.849517696712672,1.4221825639159524,,6.6736606369480995,4.140588480659963,3.4641444500039196,2.9848897336710314,15.22978966795739,8.095843200864053,3.5372133738390024,27.402249748613865,15.80296940492862,4.140588480659963,3.4641444500039196,15.22978966795739
01111,"Randolph, AL",Alabama,690235.0,knowledge_command,Knowledge / command,22.019022506827383,finance_real_estate,19.237650944968017,agriculture,16.18542074550442,17.10591320347418,0.5021478192209899,4.049055756372829,13.286489384050359,,9.55283345527248,4.181474425376865,,19.237650944968017,2.781371561859367,5.422211275869813,2.110875281606989,2.8406267430657675,14.344245075952394,22.019022506827383,17.60806102269517,13.286489384050359,13.734307880649347,5.422211275869813,2.110875281606989,14.344245075952394
01113,"Russell, AL",Alabama,2312570.0,knowledge_command,Knowledge / command,28.22189166165781,manufacturing,25.48497991412152,manufacturing,15.652490591381444,0.5874849193754135,2.3772685799781192,4.072741581876441,25.48497991412152,3.4814081303484867,7.894463735151801,1.455047847200301,2.4955785122180085,22.789061520299924,2.9372516291398747,6.643517817839027,3.5963451917131155,2.611293928400005,11.92772543101398,28.22189166165781,2.9647534993535327,25.48497991412152,12.830919712700588,6.643517817839027,3.5963451917131155,11.92772543101398
01115,"St. Clair, AL",Alabama,3156398.0,knowledge_command,Knowledge / command,28.673728724958004,finance_real_estate,20.74250458909174,manufacturing,9.250750496826402,1.3129206139403204,0.0,7.59612697764984,19.08323981956648,5.673840878114864,10.707014768099587,1.2802567990475218,1.8392484091043018,20.74250458909174,6.091975726761961,5.681983070576018,3.647322042404032,4.7084366420204296,10.991896459191775,28.673728724958004,1.3129206139403204,19.08323981956648,17.66111244526197,5.681983070576018,3.647322042404032,10.991896459191775
